Type,St,Rest_Area,Rte,MP,Mun,Co,Lat,Long,Total_Spac,Truck_Spac,Hours,Limit,Comment,Rest_Stop
Public,PA,NHS Rest Stop or Truck Facility 11,I-80E,87.0,Pine Creek,Jefferson,41.140495,-78.955317,101.0,20.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 11
Public,NE,Sutherland Rest Area Westbound,I-80W,159.94,Sutherland,Lincoln,41.1413,-101.0901,33.0,7.0,24/7,10hrs,,Sutherland Rest Area Westbound
Public,OH,Ohio Turnpike Plaza,I-80W/I-90W,0.0,Freedom,Portage,41.143273,-81.103989,200.0,78.0,24hrs,,,Ohio Turnpike Plaza
Public,OH,Ohio Turnpike Plaza,I-80E/I-90E,0.0,Freedom,Portage,41.144053,-81.103416,218.0,95.0,24hrs,,,Ohio Turnpike Plaza
Public,CT,CT Service Plaza- Fairfield SB,I-95S,22.0,Fairfield,Fairfield,41.145866,-73.259458,128.0,33.0,24 hours,N/A,,CT Service Plaza- Fairfield SB
Public,CT,CT Service Plaza- Fairfield NB,I-95N,21.0,Fairfield,Fairfield,41.145866,-73.259458,129.0,29.0,24 hours,N/A,,CT Service Plaza- Fairfield NB
Public,PA,NHS Rest Stop or Truck Facility 18,I-80W,88.0,Washington,Jefferson,41.149358,-78.941745,99.0,19.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 18
Public,NE,Sidney Rest Area Eastbound,I-80E,51.0,Sidney,Cheyenne,41.155247,-103.090467,64.0,34.0,24/7,10hrs,,Sidney Rest Area Eastbound
Public,IN,"Kankakee Rest Area Northbound (I-65N, MM231)",I-65N,231.0,,Jasper,41.164739,-87.271491,125.0,56.0,24 hours,No overnight,,"Kankakee Rest Area Northbound (I-65N, MM231)"
Public,IN,"Kankakee Rest Area Southbound (I-65S, MM231)",I-65S,231.0,,Jasper,41.16678,-87.274263,125.0,57.0,24 hours,No overnight,,"Kankakee Rest Area Southbound (I-65S, MM231)"
Public,OH,Ohio Turnpike Plaza,I-80W-90W,0.0,Broadway Heights,Cuyahoga,41.172954,-81.403224,166.0,78.0,24hrs,,,Ohio Turnpike Plaza
Public,OH,Ohio Turnpike Plaza,I-80E/I-90E,0.0,Broadway Heights,Cuyahoga,41.173285,-81.401635,166.0,78.0,24hrs,,,Ohio Turnpike Plaza
Public,WY,Pine Bluffs RA,I-80,401.0,Pine Bluffs,Laramie,41.175,-104.075556,42.0,8.0,,,,
Public,OH,Closed 2010,I-80W,237.0,Salow Corners,,41.178473,-80.532399,0.0,0.0,24hrs,,,Closed 2010
Public,PA,NHS Rest Stop or Truck Facility 10,I-80E,1.0,Shenango,Mercer,41.181181,-80.502104,46.0,10.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 10
Public,OH,Wood I75 SB,I-75S,179.0,Portage,Wood,41.200831,-83.373803,93.0,21.0,24hrs,,,Wood I75 SB
Public,PA,NHS Rest Stop or Truck Facility 37,I-80W,30.0,Irwin,Venango,41.20195,-79.9563,90.0,19.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 37
Public,OH,Wood I75 NB,I-75N,179.0,Portage,Wood,41.202608,-83.372595,95.0,28.0,24hrs,,,Wood I75 NB
Public,PA,NHS Rest Stop or Truck Facility 38,I-80E,30.0,Irwin,Venango,41.202617,-79.945617,88.0,19.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 38
Public,IL,Krisdala Baka WB,I-74WB,30.0,Alpha,,41.214303,-90.331325,44.0,16.0,All hours,No established time,,Krisdala Baka WB
Public,NE,Melia Hill Rest Area Westbound,I-80W,431.6,Grenta,Sarpy,41.223084,-103.577041,73.0,26.0,24/7,10hrs,,Melia Hill Rest Area Westbound
Public,OH,Ohio Turnpike Plaza,I-80W-90W,0.0,Amherst,Lorain,41.223921,-82.132792,330.0,150.0,24hrs,,,Ohio Turnpike Plaza
Public,OH,Ohio Turnpike Plaza,I-80E/I-90E,0.0,Amherst,Lorain,41.224695,-83.132333,290.0,115.0,24hrs,,,Ohio Turnpike Plaza
Public,NY,Bedford,I-684S,16.0,Lake Katonah,Westchester,41.231145,-73.681837,40.0,15.0,24,8*,,Bedford
Public,OH,Closed 2007,US24,0.0,New Rochester,,41.231745,-84.594636,0.0,0.0,,,,Closed 2007
Public,IL,Krisdala Baka EB,I-74EB,28.0,Opheim,,41.233659,-90.332708,44.0,16.0,All hours,No established time,,Krisdala Baka EB
Public,WY,Summit RA,I-80,323.0,,Albany,41.237094,-105.435799,0.0,18.0,,,,Summit RA
Public,OH,Lorain 2 EB,Hwy2E,0.0,Vermilion,Lorain,41.240618,-82.2201077,115.0,26.0,24hrs,,,Lorain 2 EB
Public,OH,Lorain 2 WB,Hwy2,0.0,Vermilion,Lorain,41.241411,-82.201057,115.0,26.0,24hrs,,,Lorain 2 WB
Public,CT,CT Service Plaza- Milford NB,I-95N,40.0,Milford,New Haven,41.245797,-73.008469,145.0,45.0,24 hours,N/A,,CT Service Plaza- Milford NB
Public,WY,NHS Rest Stop or Truck Facility 36,I-80E,1.0,,Uinta,41.245833,-111.040278,56.0,56.0,,,,
Public,CT,CT Service Plaza- Milford SB,I-95S,41.0,Milford,New Haven,41.24718,-73.009992,137.0,22.0,24 hours,N/A,,CT Service Plaza- Milford SB
Public,WY,NHS Rest Stop or Truck Facility 37,I-80W,1.0,,Uinta,41.248056,-111.046389,12.0,12.0,,,,
Public,CT,CT Service Plaza- Branford NB,I-95N,53.0,Branford,New Haven,41.285298,-72.83402,131.0,16.0,24 hours,N/A,,CT Service Plaza- Branford NB
Public,CT,CT Service Plaza- Branford SB,I-95S,54.0,Branford,New Haven,41.286716,-72.833663,72.0,10.0,24 hours,N/A,,CT Service Plaza- Branford SB
Public,CT,CT Service Plaza- Madison NB,I-95N,61.0,Madison,New Haven,41.287478,-72.600539,76.0,11.0,24 hours,N/A,,CT Service Plaza- Madison NB
Public,CT,CT Service Plaza- Madison SB,I-95S,62.0,Madison,New Haven,41.287478,-72.600539,94.0,16.0,24 hours,N/A,,CT Service Plaza- Madison SB
Public,IN,"Auburn Rest Area Northbound (I-69N, MM 325)",I-69N,325.0,Auburn,DeKalb,41.296104,-85.085114,135.0,80.0,24 hours,No overnight,,"Auburn Rest Area Northbound (I-69N, MM 325)"
Public,WY,NHS Rest Stop or Truck Facility 38,I-80,28.0,,Uinta,41.302778,-110.537778,12.0,12.0,,,,
Public,OH,Ottawa SR2 WB,Hwy2W,0.0,Lacarne,Ottawa,41.314617,-83.005787,37.0,13.0,24hrs,,,Ottawa SR2 WB
Public,WY,NHS Rest Stop or Truck Facility 39,I-80E,33.0,,Uinta,41.329167,-110.444167,15.0,15.0,,,,
Public,WY,Ft. Bridger Truck Parking Area,I-80,34.0,Ft. Bridger,Uinta,41.332222,-110.430556,93.0,93.0,,,,
Public,IL,Mississippi Rapids,I-80EB,1.0,Rapids City,,41.335648,-90.211868,47.0,0.0,No trucks allowed,0,,Mississippi Rapids
Public,WY,NHS Rest Stop or Truck Facility 51,I-80E,307.0,,Albany,41.350556,-105.663889,10.0,10.0,,,,
Public,WY,NHS Rest Stop or Truck Facility 52,I-80W,307.0,,Albany,41.350556,-105.663889,12.0,12.0,,,,
Public,OH,Ohio Turnpike Plaza,I-80W-90W,0.0,Swanton,Lucas,41.355648,-83.521583,108.0,50.0,24hrs,,,Ohio Turnpike Plaza
Public,PA,NHS Rest Stop or Truck Facility 36,I-84E,26.0,Palmyra,Pike,41.356297,-75.221363,57.0,12.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 36
Public,PA,NHS Rest Stop or Truck Facility 30,I-84W,26.0,Palmyra,Pike,41.359247,-75.220395,57.0,12.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 30
Public,OH,Ohio Turnpike Plaza,I-80E/I-90E,0.0,Swanton,Lucas,41.360373,-83.521828,108.0,50.0,24hrs,,,Ohio Turnpike Plaza
Public,IL,WS I-57 NB Peotone,I-57,0.0,Peotone,,41.36135,-87.8033,9.0,9.0,All hours,No established time,,WS I-57 NB Peotone
Public,NY,Brewster,I-684N,25.0,Purdys,Putnam,41.361695,-73.630961,33.0,9.0,24,8*,,Brewster
Public,WY,North Lyman RA,I-80,41.0,Lyman,Uinta,41.365238,-110.297509,0.0,8.0,,,,North Lyman RA
Public,IL,WS I-57 SB Peotone,I-57,0.0,Peotone,,41.36574,-87.7999,7.0,7.0,All hours,No established time,,WS I-57 SB Peotone
Public,OH,Lake I90EB,I-90E,198.0,Mentor,Lake,41.390014,-81.172426,42.0,10.0,24hrs,,,Lake I90EB
Public,CT,CT Rest Area- Danbury EB,I-84E,2.0,Danbury,Fairfield,41.39021,-73.519772,132.0,40.0,24 hours,N/A,,CT Rest Area- Danbury EB
Public,OH,Lake I90WB,I-90W,198.0,Mentor,Lake,41.391888,-81.170103,42.0,10.0,24hrs,,,Lake I90WB
Public,IL,Great Sauk Trail EB,I-80EB,51.0,Wyanet,,41.394262,-89.564867,76.0,41.0,All hours,No established time,,Great Sauk Trail EB
Public,IL,Great Sauk Trail WB,I-80WB,51.0,Wyanet,,41.394262,-89.564867,103.0,46.0,All hours,No established time,,Great Sauk Trail WB
Public,WY,NHS Rest Stop or Truck Facility 41,I-80W,48.0,,Uinta,41.398056,-110.173889,34.0,14.0,,,,
Public,IA,NHS Rest Stop or Truck Facility 22,I-80E,19.0,Underwood,Pottawattamie,41.402023,-95.659145,41.0,15.0,24/7,24,,NHS Rest Stop or Truck Facility 22
Public,IA,NHS Rest Stop or Truck Facility 30,I-80W,19.0,Underwood,Pottawattamie,41.404142,-95.658903,44.0,16.0,24/7,24,,NHS Rest Stop or Truck Facility 30
Public,NY,Middletown,I-84E,3.0,New Hampton,Orange,41.425143,-74.395618,35.0,12.0,24,8*,,Middletown
Public,IL,Three Rivers EB,I-80EB,117.0,Aux Sable,,41.432156,-88.345885,78.0,31.0,All hours,No established time,,Three Rivers EB
Public,CT,CT Rest Area- North Stonington SB,I-95S,93.0,North Stonington,New London,41.438203,-71.801943,78.0,34.0,24 hours,N/A,,CT Rest Area- North Stonington SB
Public,UT,Perry (NB),I-15,359.0,Perry,,41.439717,-112.056049,0.0,10.0,No time limits,No time limits,,Perry (NB)
Public,UT,Perry (SB),I-15,359.0,Perry,,41.440216,-112.057558,0.0,6.0,No time limits,No time limits,,Perry (SB)
Public,IL,Three Rivers WB,I-80WB,119.0,Minooka,,41.446548,-88.327236,78.0,38.0,All hours,No established time,,Three Rivers WB
Public,IL,WS I-74/280 EB Moline,I-74/280,0.0,Moline,,41.45373,-90.4695,9.0,9.0,All hours,No established time,,WS I-74/280 EB Moline
Public,IL,WS I-74/280 WB Moline,I-74/280,0.0,Moline,,41.45445,-90.4328,9.0,9.0,All hours,No established time,,WS I-74/280 WB Moline
Public,PA,NHS Rest Stop or Truck Facility 5,I-79N,135.0,Deer Creek,Mercer,41.455373,-80.16271,86.0,20.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 5
Public,CT,CT Rest Area- Wallingford SB,1-91S,15.0,Wallingford,New Haven,41.460121,-72.779379,127.0,59.0,24 hours,N/A,,CT Rest Area- Wallingford SB
Public,UT,Perry (NB),I-15,361.0,Perry,,41.467093,-112.053678,0.0,6.0,No time limits,No time limits,,Perry (NB)
Public,PA,NHS Rest Stop or Truck Facility 9,I-79S,135.0,Deer Creek,Mercer,41.467895,-80.168092,86.0,20.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 9
Public,CT,CT Service Plaza- Montville SB,I-395S,0.0,Montville,New London,41.47331,-72.117329,37.0,9.0,24 hours,N/A,,CT Service Plaza- Montville SB
Public,CA,Weed Airport Southbound,I-5S MM,0.0,Weed,Siskiyou,41.477894,-122.456538,34.0,18.0,24/7,8 hours/day,,Weed Airport Southbound
Public,NY,Wallkill,I-84W,5.0,Michigan Corners,Orange,41.478919,-74.296209,34.0,12.0,24,8*,,Wallkill
Public,CA,Weed Airport Northbound,I-5 N,0.0,Weed,Siskiyou,41.49205,-122.46298,34.0,18.0,24/7,8 hours/day,,Weed Airport Northbound
Public,WY,NHS Rest Stop or Truck Facility 42,I-80E,60.0,,Sweetwater,41.4925,-110.014722,18.0,18.0,,,,
Public,WY,NHS Rest Stop or Truck Facility 43,I-80W,60.0,,Sweetwater,41.4925,-110.014722,12.0,12.0,,,,
Public,IA,NHS Rest Stop or Truck Facility 19,I-680E,16.0,Findley,Pottawattamie,41.49421,-95.840729,28.0,10.0,24/7,24,,NHS Rest Stop or Truck Facility 19
Public,IA,NHS Rest Stop or Truck Facility 20,I-680W,15.0,Findley,Pottawattamie,41.496082,-95.866634,19.0,0.0,24/7,24,,NHS Rest Stop or Truck Facility 20
Public,IA,NHS Rest Stop or Truck Facility 23,I-80E,81.0,Casey,Adair,41.496693,-94.561887,49.0,12.0,24/7,24,,NHS Rest Stop or Truck Facility 23
Public,IA,NHS Rest Stop or Truck Facility 31,I-80W,80.0,Casey,Adair,41.496887,-94.573462,52.0,12.0,24/7,24,,NHS Rest Stop or Truck Facility 31
Public,IA,NHS Rest Stop or Truck Facility 21,I-680W,0.0,Beebeetown,Pottawattamie,41.498715,-95.795901,67.0,15.0,24/7,24,,NHS Rest Stop or Truck Facility 21
Public,IL,WS US 30 Chicago Heights,US 30,0.0,Chicago Heights,,41.50682,-87.5546,0.0,0.0,All hours,No established time,,WS US 30 Chicago Heights
Public,NV,Orovda Rest Stop,US95N,41.0,Rebel Creek,Humboldt,41.542525,-117.787147,12.0,12.0,No time restriction,18 hours,,Orovda Rest Stop
Public,WY,NHS Rest Stop or Truck Facility 44,I-80E,70.0,,Sweetwater,41.542778,-109.826667,12.0,12.0,,,,
Public,WY,NHS Rest Stop or Truck Facility 45,I-80W,70.0,,Sweetwater,41.542778,-109.826667,12.0,12.0,,,,
Public,NY,East Fishkill,I-84E,17.0,Pecksville,Dutchess,41.546938,-73.722165,37.0,42.0,24,8*,,East Fishkill
Public,NY,Stormville,I-84W,17.0,Pecksville,Dutchess,41.547612,-73.723281,39.0,48.0,24,8*,,Stormville
Public,IL,WS I-80 WB Frankfort,I-80,0.0,Frankfort,,41.55108,-87.8205,6.0,6.0,All hours,No established time,,WS I-80 WB Frankfort
Public,IL,WS I-80 EB Frankfort,I-80,0.0,Frankfort,,41.55184,-87.9011,6.0,6.0,All hours,No established time,,WS I-80 EB Frankfort
Public,UT,Brigham (SB),I-15,367.0,Brigham City,,41.552343,-112.069869,0.0,14.0,No time limits,No time limits,,Brigham (SB)
Public,CT,CT Rest Area- Middletown NB,I-91N,23.0,Middletown,Middlesex,41.554019,-72.742592,96.0,37.0,24 hours,N/A,,CT Rest Area- Middletown NB
Public,IL,WS I-80 EB E Moline,I-80,0.0,East Moline,,41.55613,-90.3425,0.0,0.0,All hours,No established time,,WS I-80 EB E Moline
Public,IL,WS I-80 WB MM 2,I-80,2.0,,,41.55931,-90.3425,0.0,0.0,All hours,No established time,,WS I-80 WB MM 2
Public,IA,NHS Rest Stop or Truck Facility 24,I-80E,119.0,Waukee,Dallas,41.570802,-93.850309,54.0,22.0,24/7,24,,NHS Rest Stop or Truck Facility 24
Public,IA,NHS Rest Stop or Truck Facility 32,I-80W,119.0,Waukee,Dallas,41.572876,-93.84898,55.0,22.0,24/7,24,,NHS Rest Stop or Truck Facility 32
Public,CT,CT Rest Area- Southington EB,I-84E,28.0,Southington,Hartford,41.573177,-72.904539,77.0,21.0,24 hours,N/A,,CT Rest Area- Southington EB
Public,IL,TW Chicago Southland Lincoln Oasis,(I-94/I-294/I-80),0.8,South Holland,,41.5787547,-87.59943737,303.0,32.0,All hours,2 hours,,TW Chicago Southland Lincoln Oasis
Public,IN,"Pigeon Creek Welcome Center Southbound (I-69S, MM 345)",I-69S,345.0,Auburn,DeKalb,41.580292,-85.059454,59.0,18.0,24 hours,No overnight,,"Pigeon Creek Welcome Center Southbound (I-69S, MM 345)"
Public,IA,NHS Rest Stop or Truck Facility 1,I-29N,79.0,Missouri Valley,Harrison,41.584011,-95.941674,33.0,13.0,24/7,24,,NHS Rest Stop or Truck Facility 1
Public,IN,"Indiana Toll Road Travel Plaza One Eastbound (I-80E, MM 22)",I-80 E,22.0,Portage,Porter,41.586805,-87.217506,123.0,52.0,24 hours,No overnight,,"Indiana Toll Road Travel Plaza One Eastbound (I-80E, MM 22)"
Public,IN,"Indiana Toll Road Travel Plaza One Westbound (I-80W, MM 22)",I-80 W,22.0,Portage,Porter,41.588746,-87.216413,123.0,52.0,24 hours,No overnight,,"Indiana Toll Road Travel Plaza One Westbound (I-80W, MM 22)"
Public,IA,NHS Rest Stop or Truck Facility 4,I-29S,79.0,Missouri Valley,Harrison,41.591751,-95.953849,31.0,13.0,24/7,24,,NHS Rest Stop or Truck Facility 4
Public,IA,NHS Rest Stop or Truck Facility 38,I-80W,300.0,Argo,Scott,41.597339,-90.479165,70.0,20.0,24/7,24,,NHS Rest Stop or Truck Facility 38
Public,IA,NHS Rest Stop or Truck Facility 37,I-80W,270.0,Lime City,Cedar,41.59734,-90.479031,57.0,15.0,24/7,24,,NHS Rest Stop or Truck Facility 37
Public,PA,NHS Rest Stop or Truck Facility 26,I-81N,203.0,Greenfield,Lackawanna,41.603743,-75.647213,40.0,6.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 26
Public,OH,Ohio Turnpike Plaza,I-80E/I-90E,21.0,West Unity,Williams,41.604375,-84.407984,300.0,140.0,24hrs,,,Ohio Turnpike Plaza
Public,OH,Ohio Turnpike Plaza,I-80W-90W,21.0,West Unity,Williams,41.605784,-84.407787,265.0,115.0,24hrs,,,Ohio Turnpike Plaza
Public,WY,Wagonhound RA,I-80,267.0,,Carbon,41.630369,-106.286721,0.0,25.0,,,,Wagonhound RA
Public,IA,NHS Rest Stop or Truck Facility 29,I-80E,270.0,Lime City,Cedar,41.640056,-91.054278,54.0,16.0,24/7,24,,NHS Rest Stop or Truck Facility 29
Public,WY,NHS Rest Stop or Truck Facility 49,I-80,142.0,,Sweetwater,41.642222,-108.531944,37.0,10.0,,,,
Public,WY,Bitter Creek RA,I-80E,144.0,,Sweetwater,41.64262,-108.531925,0.0,14.0,,,,Bitter Creek RA
Public,CA,Grass Lake,US 97,0.0,Montague,Siskiyou,41.642677,-122.1669,29.0,11.0,24/7,8 hours/day,,Grass Lake
Public,WY,NHS Rest Stop or Truck Facility 48,I-80,142.0,,Sweetwater,41.643889,-108.547222,37.0,11.0,,,,
Public,WY,Bitter Creek RA,I-80W,144.0,,Sweetwater,41.644832,-108.547872,0.0,20.0,,,,Bitter Creek RA
Public,WY,NHS Rest Stop or Truck Facility 46,I-80,133.0,,Sweetwater,41.670833,-108.734722,15.0,15.0,,,,
Public,WY,NHS Rest Stop or Truck Facility 47,I-80,133.0,,Sweetwater,41.670833,-108.734722,20.0,20.0,,,,
Public,IL,WS I-55 SB Bolingbrook,I-55,0.0,Bolingbrook,,41.67255,-88.093,20.0,20.0,All hours,No established time,,WS I-55 SB Bolingbrook
Public,IL,WS I-55 NB Bolingbrook,I-55,0.0,Bolingbrook,,41.67266,-88.0902,20.0,20.0,All hours,No established time,,WS I-55 NB Bolingbrook
Public,PA,NHS Rest Stop or Truck Facility 43,I-81S,208.0,Lenox,Susquehanna,41.673992,-75.682218,40.0,6.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 43
Public,IA,NHS Rest Stop or Truck Facility 25,I-80E,147.0,Santiago,Polk,41.680378,-93.395527,73.0,24.0,24/7,24,,NHS Rest Stop or Truck Facility 25
Public,IA,NHS Rest Stop or Truck Facility 33,I-80W,147.0,Santiago,Polk,41.681542,-93.390183,79.0,22.0,24/7,24,,NHS Rest Stop or Truck Facility 33
Public,IA,NHS Rest Stop or Truck Facility 28,I-80E,237.0,Tiffin,Johnson,41.694278,-91.683283,98.0,23.0,24/7,24,,NHS Rest Stop or Truck Facility 28
Public,IA,NHS Rest Stop or Truck Facility 26,I-80E,180.0,Newburg,Jasper,41.695301,-92.773616,57.0,25.0,24/7,24,,NHS Rest Stop or Truck Facility 26
Public,IA,NHS Rest Stop or Truck Facility 36,I-80W,237.0,Tiffin,Johnson,41.695435,-91.680318,106.0,23.0,24/7,24,,NHS Rest Stop or Truck Facility 36
Public,IA,NHS Rest Stop or Truck Facility 27,I-80E,208.0,Carnforth,Iowa,41.69571,-92.231302,112.0,22.0,24/7,24,,NHS Rest Stop or Truck Facility 27
Public,IA,NHS Rest Stop or Truck Facility 34,I-80W,180.0,Newburg,Jasper,41.695968,-92.772822,35.0,10.0,24/7,24,,NHS Rest Stop or Truck Facility 34
Public,IA,NHS Rest Stop or Truck Facility 35,I-80W,206.0,Carnforth,Iowa,41.696535,-92.231901,94.0,19.0,24/7,24,,NHS Rest Stop or Truck Facility 35
Public,IN,"Indiana Toll Road Travel Plaza Three Eastbound (I-80E, MM 56)",I-80 E,56.0,Rolling Prairie,LaPorte,41.705753,-86.621208,123.0,40.0,24 hours,No overnight,,"Indiana Toll Road Travel Plaza Three Eastbound (I-80E, MM 56)"
Public,IN,"Indiana Toll Road Travel Plaza Three Westbound (I-80W, MM 56)",I-80 W,56.0,Rolling Prairie,LaPorte,41.707069,-86.62342,157.0,70.0,24 hours,No overnight,,"Indiana Toll Road Travel Plaza Three Westbound (I-80W, MM 56)"
Public,IL,Willow Creek NB,I-39NB,85.0,Paw Paw,,41.724056,-89.007309,96.0,44.0,All hours,No established time,,Willow Creek NB
Public,IN,"Indiana Travel Center Eight Westbound (I-80W, MM 146)",I-80 W,146.0,Fremont,Steuben,41.725654,-84.96518,111.0,45.0,24 hours,No overnight,,"Indiana Travel Center Eight Westbound (I-80W, MM 146)"
Public,IN,"Indiana Travel Center Eight Eastbound (I-80E, MM 146)",I-80 E,146.0,Fremont,Steuben,41.725897,-84.968468,117.0,51.0,24 hours,No overnight,,"Indiana Travel Center Eight Eastbound (I-80E, MM 146)"
Public,IL,Willow Creek SB,I-39SB,85.0,Paw Paw,,41.727561,-89.011649,96.0,44.0,All hours,No established time,,Willow Creek SB
Public,IN,"Indiana Travel Plaza Five Eastbound (I-80E, MM 90)",I-80 E,90.0,Elkhart,Elkhart,41.731184,-86.005874,133.0,61.0,24 hours,No overnight,,"Indiana Travel Plaza Five Eastbound (I-80E, MM 90)"
Public,IN,"Indiana Travel Plaza Five Westbound (I-80W, MM 90)",I-80 W,90.0,Elkhart,Elkhart,41.733136,-86.004013,133.0,60.0,24 hours,No overnight,,"Indiana Travel Plaza Five Westbound (I-80W, MM 90)"
Public,WY,NHS Rest Stop or Truck Facility 10,I-80E,188.0,,Sweetwater,41.7345,-107.6994,0.0,25.0,,,,NHS Rest Stop or Truck Facility 10
Public,IN,"Michigan City Welcome Center Westbound (I-94W, MM 43)",I-94W,43.0,Michigan City,LaPorte,41.735287,-86.793844,138.0,31.0,24 hours,No overnight,,"Michigan City Welcome Center Westbound (I-94W, MM 43)"
Public,WY,NHS Rest Stop or Truck Facility 50,I-80W,190.0,,Sweetwater,41.739167,-107.682778,16.0,16.0,,,,
Public,IN,"Indiana Travel Plaza Seven Eastbound (I-80E, MM 126)",I-80 E,126.0,Howe,Lagrange,41.745344,-85.330316,106.0,50.0,24 hours,No overnight,,"Indiana Travel Plaza Seven Eastbound (I-80E, MM 126)"
Public,IA,NHS Rest Stop or Truck Facility 10,I-35N,94.0,Lundstrom Heights,Polk,41.752256,-93.572037,68.0,20.0,24/7,24,,NHS Rest Stop or Truck Facility 10
Public,IA,NHS Rest Stop or Truck Facility 14,I-35S,94.0,Lundstrom Heights,Ankeny,41.753129,-93.573764,68.0,20.0,24/7,24,,NHS Rest Stop or Truck Facility 14
Public,WY,Ft. Steele,I-80,228.0,,Carbon,41.753913,-106.950337,0.0,25.0,,,,Ft. Steele
Public,CT,CT Service Plaza- Plainfield NB,I-395N,90.0,Plainfield,Windham,41.753994,-71.877993,42.0,9.0,24 hours,N/A,,CT Service Plaza- Plainfield NB
Public,CT,CT Service Plaza- Plainfield SB,I-395S,89.0,Plainfield,Windham,41.754282,-71.87761,39.0,9.0,24 hours,N/A,,CT Service Plaza- Plainfield SB
Public,WY,NHS Rest Stop or Truck Facility 3,I-25,54.0,Chugwater,Platte,41.757435,-104.828656,0.0,5.0,,,,NHS Rest Stop or Truck Facility 3
Public,IL,WS US 30 Compton,US 30,0.0,Compton,,41.76116,-89.0007,0.0,0.0,All hours,No established time,,WS US 30 Compton
Public,MI,New Buffalo WC,I94E,1.0,,Berrien,41.764918,-86.740225,131.0,35.0,24/7,no posted limit,,New Buffalo WC
Public,IL,TW Hinsdale Oasis,(I-94/I-294/I-80),25.0,Hinsdale,,41.7835089,-87.90790525,238.0,24.0,All hours,2 hours,,TW Hinsdale Oasis
Public,MI,Dundee WC,US23N,7.0,,Monroe,41.831377,-83.677213,60.0,22.0,24/7,no posted limit,,Dundee WC
Public,PA,NHS Rest Stop or Truck Facility 6,I-79N,163.0,Cussewago,Crawford,41.842349,-80.174823,108.0,22.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 6
Public,PA,NHS Rest Stop or Truck Facility 33,I-79S,163.0,Cussewago,Crawford,-80.1772,41.846633,108.0,24.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 33
Public,MI,Coldwater WC,I-69N,6.0,Sans Souci Beach,Branch,41.849216,-84.994665,87.0,26.0,24/7,no posted limit,,Coldwater WC
Public,CA,Randolph C. Collier,I-5,0.0,Henley,Siskiyou,41.852945,-122.570903,134.0,38.0,24/7,8 hours/day,,Randolph C. Collier
Public,MI,Monroe WC,I75N,11.0,,Monroe,41.86362,-83.405414,110.0,25.0,24/7,no posted limit,,Monroe WC
Public,IA,NHS Rest Stop or Truck Facility 18,I-380S,13.0,Western,Linn,41.867155,-91.671016,43.0,15.0,24/7,24,,NHS Rest Stop or Truck Facility 18
Public,IA,NHS Rest Stop or Truck Facility 17,I-380N,13.0,Western,Linn,41.868386,-91.66814,44.0,16.0,24/7,24,,NHS Rest Stop or Truck Facility 17
Public,WY,NHS Rest Stop or Truck Facility 23,I-25N,65.0,,Platte,41.875556,-104.877222,5.0,5.0,,,,
Public,WY,NHS Rest Stop or Truck Facility 24,I-25S,65.0,,Platte,41.875556,-104.877222,5.0,5.0,,,,
Public,IL,WS IL 83,IL 83,0.0,Villa Park,,41.88996,-87.9625,0.0,0.0,All hours,No established time,,WS IL 83
Public,CT,CT Rest Area- Willington EB,I-84E,69.0,Willington,Tolland,41.892947,-72.297495,36.0,7.0,24 hours,N/A,,CT Rest Area- Willington EB
Public,CT,CT Rest Area- Willington WB,I-84W,70.0,Willington,Tolland,41.894171,-72.297163,76.0,24.0,24 hours,N/A,,CT Rest Area- Willington WB
Public,PA,NHS Rest Stop or Truck Facility 46,US 15S,7.0,Tioga,Tioga,41.9005,-77.1256,96.0,21.0,24 Hours,2 Hours,,NHS Rest Stop or Truck Facility 46
Public,IL,TW Dekalb Oasis,I-88,93.3,,Dekalb,41.9006315,-88.74024083,204.0,28.0,All hours,2 hours,,TW Dekalb Oasis
